timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,hour,dayofweek,month,is_weekend
2007-02-03T12:31:00.000Z,1.692,0.084,237.76,7.2,0.0,0.0,18.0,12,7,2,1
2007-02-03T12:32:00.000Z,1.712,0.068,238.98,7.2,0.0,0.0,17.0,12,7,2,1
2007-02-03T12:33:00.000Z,1.706,0.082,239.28,7.2,0.0,0.0,18.0,12,7,2,1
2007-02-03T12:34:00.000Z,1.708,0.082,239.27,7.2,0.0,0.0,17.0,12,7,2,1
2007-02-03T12:35:00.000Z,1.694,0.076,238.19,7.2,0.0,0.0,17.0,12,7,2,1
2007-02-03T12:36:00.000Z,1.698,0.078,238.54,7.2,0.0,0.0,18.0,12,7,2,1
2007-02-03T12:37:00.000Z,1.694,0.078,238.41,7.2,0.0,0.0,17.0,12,7,2,1
2007-02-03T12:38:00.000Z,1.682,0.074,237.53,7.0,0.0,0.0,18.0,12,7,2,1
2007-02-03T12:39:00.000Z,1.698,0.074,238.17,7.2,0.0,0.0,17.0,12,7,2,1
2007-02-03T12:40:00.000Z,1.73,0.064,239.08,7.2,0.0,0.0,18.0,12,7,2,1
2007-02-03T12:41:00.000Z,1.738,0.066,239.45,7.2,0.0,0.0,17.0,12,7,2,1
2007-02-03T12:42:00.000Z,1.738,0.068,239.73,7.2,0.0,0.0,18.0,12,7,2,1
2007-02-03T12:43:00.000Z,1.596,0.0,240.52,6.6,0.0,0.0,17.0,12,7,2,1
2007-02-03T12:44:00.000Z,1.512,0.0,240.45,6.4,0.0,0.0,18.0,12,7,2,1
2007-02-03T12:45:00.000Z,1.506,0.0,239.85,6.2,0.0,0.0,18.0,12,7,2,1
2007-02-03T12:46:00.000Z,1.508,0.0,239.78,6.4,0.0,0.0,17.0,12,7,2,1
2007-02-03T12:47:00.000Z,1.516,0.0,240.72,6.4,0.0,0.0,18.0,12,7,2,1
2007-02-03T12:48:00.000Z,1.506,0.0,240.02,6.2,0.0,0.0,18.0,12,7,2,1
2007-02-03T12:49:00.000Z,1.578,0.058,239.57,6.6,0.0,0.0,17.0,12,7,2,1
2007-02-03T12:50:00.000Z,1.604,0.108,239.0,6.8,0.0,0.0,18.0,12,7,2,1
2007-02-03T12:51:00.000Z,1.602,0.11,239.28,6.8,0.0,0.0,17.0,12,7,2,1
2007-02-03T12:52:00.000Z,1.594,0.11,239.04,6.6,0.0,0.0,18.0,12,7,2,1
2007-02-03T12:53:00.000Z,1.6,0.11,239.32,6.8,0.0,0.0,17.0,12,7,2,1
2007-02-03T12:54:00.000Z,1.658,0.188,238.64,7.0,0.0,0.0,18.0,12,7,2,1
2007-02-03T12:55:00.000Z,1.668,0.226,238.44,7.0,0.0,2.0,17.0,12,7,2,1
2007-02-03T12:56:00.000Z,1.674,0.228,238.86,7.0,0.0,1.0,18.0,12,7,2,1
2007-02-03T12:57:00.000Z,1.67,0.228,238.8,7.0,0.0,2.0,17.0,12,7,2,1
2007-02-03T12:58:00.000Z,1.674,0.23,239.11,7.0,0.0,1.0,18.0,12,7,2,1
2007-02-03T12:59:00.000Z,1.674,0.23,238.99,7.0,0.0,2.0,17.0,12,7,2,1
2007-02-03T13:00:00.000Z,1.67,0.228,238.73,7.0,0.0,1.0,18.0,13,7,2,1
2007-02-03T13:01:00.000Z,1.666,0.228,238.47,7.0,0.0,1.0,17.0,13,7,2,1
2007-02-03T13:02:00.000Z,1.668,0.228,238.87,7.0,0.0,2.0,18.0,13,7,2,1
2007-02-03T13:03:00.000Z,1.668,0.228,238.89,7.0,0.0,1.0,17.0,13,7,2,1
2007-02-03T13:04:00.000Z,1.614,0.148,238.74,6.8,0.0,2.0,18.0,13,7,2,1
2007-02-03T13:05:00.000Z,1.574,0.094,238.55,6.6,0.0,1.0,17.0,13,7,2,1
2007-02-03T13:06:00.000Z,1.574,0.096,238.73,6.6,0.0,1.0,18.0,13,7,2,1
2007-02-03T13:07:00.000Z,1.572,0.096,238.71,6.6,0.0,2.0,17.0,13,7,2,1
2007-02-03T13:08:00.000Z,1.58,0.098,239.23,6.6,0.0,1.0,18.0,13,7,2,1
2007-02-03T13:09:00.000Z,1.586,0.102,240.14,6.6,0.0,1.0,17.0,13,7,2,1
2007-02-03T13:10:00.000Z,1.596,0.106,241.14,6.6,0.0,2.0,18.0,13,7,2,1
2007-02-03T13:11:00.000Z,1.592,0.106,240.94,6.6,0.0,1.0,18.0,13,7,2,1
2007-02-03T13:12:00.000Z,1.596,0.106,241.11,6.6,0.0,1.0,18.0,13,7,2,1
2007-02-03T13:13:00.000Z,1.6,0.108,241.31,6.6,0.0,2.0,17.0,13,7,2,1
2007-02-03T13:14:00.000Z,1.61,0.108,242.06,6.6,0.0,1.0,18.0,13,7,2,1
2007-02-03T13:15:00.000Z,1.6,0.11,242.27,6.6,0.0,1.0,18.0,13,7,2,1
2007-02-03T13:16:00.000Z,1.598,0.11,242.09,6.6,0.0,2.0,18.0,13,7,2,1
2007-02-03T13:17:00.000Z,1.678,0.198,242.13,7.0,0.0,1.0,18.0,13,7,2,1
2007-02-03T13:18:00.000Z,1.67,0.212,241.57,7.0,0.0,1.0,18.0,13,7,2,1
2007-02-03T13:19:00.000Z,1.672,0.216,242.24,7.0,0.0,1.0,18.0,13,7,2,1
2007-02-03T13:20:00.000Z,1.674,0.22,242.63,7.0,0.0,2.0,18.0,13,7,2,1
2007-02-03T13:21:00.000Z,2.414,0.43,241.33,11.0,0.0,1.0,18.0,13,7,2,1
2007-02-03T13:22:00.000Z,3.378,0.694,240.22,14.6,0.0,1.0,18.0,13,7,2,1
2007-02-03T13:23:00.000Z,3.294,0.586,239.93,14.2,0.0,1.0,17.0,13,7,2,1
2007-02-03T13:24:00.000Z,2.354,0.34,240.61,10.6,0.0,0.0,18.0,13,7,2,1
2007-02-03T13:25:00.000Z,2.3,0.376,240.16,10.4,0.0,0.0,18.0,13,7,2,1
2007-02-03T13:26:00.000Z,2.922,0.508,239.91,12.8,0.0,0.0,17.0,13,7,2,1
2007-02-03T13:27:00.000Z,3.184,0.534,240.56,13.8,0.0,0.0,18.0,13,7,2,1
2007-02-03T13:28:00.000Z,2.784,0.49,240.92,12.2,0.0,0.0,18.0,13,7,2,1
2007-02-03T13:29:00.000Z,3.422,0.57,240.41,14.6,0.0,0.0,18.0,13,7,2,1
2007-02-03T13:30:00.000Z,3.394,0.54,239.83,14.4,0.0,0.0,17.0,13,7,2,1
2007-02-03T13:31:00.000Z,2.698,0.414,240.62,11.8,0.0,0.0,18.0,13,7,2,1
2007-02-03T13:32:00.000Z,3.36,0.412,239.54,14.2,0.0,0.0,18.0,13,7,2,1
2007-02-03T13:33:00.000Z,1.882,0.216,241.65,7.8,0.0,0.0,17.0,13,7,2,1
2007-02-03T13:34:00.000Z,1.878,0.218,241.87,7.8,0.0,0.0,18.0,13,7,2,1
2007-02-03T13:35:00.000Z,2.104,0.288,242.47,9.0,0.0,0.0,18.0,13,7,2,1
2007-02-03T13:36:00.000Z,3.306,0.454,241.25,14.0,0.0,0.0,18.0,13,7,2,1
2007-02-03T13:37:00.000Z,2.924,0.264,240.97,12.6,0.0,0.0,18.0,13,7,2,1
2007-02-03T13:38:00.000Z,1.788,0.078,241.95,7.4,0.0,0.0,18.0,13,7,2,1
2007-02-03T13:39:00.000Z,1.792,0.082,242.17,7.4,0.0,0.0,18.0,13,7,2,1
2007-02-03T13:40:00.000Z,1.796,0.082,242.54,7.4,0.0,0.0,18.0,13,7,2,1
2007-02-03T13:41:00.000Z,1.792,0.082,242.36,7.4,0.0,0.0,18.0,13,7,2,1
2007-02-03T13:42:00.000Z,1.02,0.128,243.11,4.8,0.0,0.0,6.0,13,7,2,1
2007-02-03T13:43:00.000Z,0.666,0.166,243.65,2.8,0.0,0.0,0.0,13,7,2,1
2007-02-03T13:44:00.000Z,0.426,0.0,243.31,2.0,0.0,0.0,0.0,13,7,2,1
2007-02-03T13:45:00.000Z,0.428,0.0,243.89,2.0,0.0,0.0,0.0,13,7,2,1
2007-02-03T13:46:00.000Z,0.428,0.0,244.12,2.0,0.0,0.0,0.0,13,7,2,1
2007-02-03T13:47:00.000Z,0.432,0.0,244.64,2.0,0.0,0.0,0.0,13,7,2,1
2007-02-03T13:48:00.000Z,0.428,0.0,243.63,2.0,0.0,0.0,0.0,13,7,2,1
2007-02-03T13:49:00.000Z,0.428,0.0,243.8,2.0,0.0,0.0,0.0,13,7,2,1
2007-02-03T13:50:00.000Z,0.428,0.0,243.15,2.0,0.0,0.0,0.0,13,7,2,1
2007-02-03T13:51:00.000Z,0.428,0.0,243.09,2.0,0.0,0.0,0.0,13,7,2,1
2007-02-03T13:52:00.000Z,0.426,0.0,242.83,2.0,0.0,0.0,0.0,13,7,2,1
2007-02-03T13:53:00.000Z,0.426,0.0,242.78,2.0,0.0,0.0,0.0,13,7,2,1
2007-02-03T13:54:00.000Z,0.526,0.106,243.35,2.4,0.0,0.0,0.0,13,7,2,1
2007-02-03T13:55:00.000Z,0.532,0.132,242.73,2.4,0.0,0.0,0.0,13,7,2,1
2007-02-03T13:56:00.000Z,0.53,0.132,242.95,2.4,0.0,0.0,0.0,13,7,2,1
2007-02-03T13:57:00.000Z,0.584,0.128,242.67,2.6,0.0,0.0,0.0,13,7,2,1
2007-02-03T13:58:00.000Z,1.172,0.122,241.65,5.2,0.0,0.0,2.0,13,7,2,1
2007-02-03T13:59:00.000Z,2.058,0.108,240.16,8.6,0.0,0.0,18.0,13,7,2,1
2007-02-03T14:00:00.000Z,2.124,0.182,240.92,8.8,0.0,0.0,18.0,14,7,2,1
2007-02-03T14:01:00.000Z,2.244,0.262,243.08,9.2,1.0,0.0,19.0,14,7,2,1
2007-02-03T14:02:00.000Z,2.42,0.248,243.66,10.0,2.0,0.0,18.0,14,7,2,1
2007-02-03T14:03:00.000Z,3.544,0.252,242.05,15.0,1.0,0.0,18.0,14,7,2,1
2007-02-03T14:04:00.000Z,4.79,0.262,239.96,20.2,1.0,25.0,18.0,14,7,2,1
2007-02-03T14:05:00.000Z,4.588,0.276,239.69,19.2,1.0,37.0,17.0,14,7,2,1
2007-02-03T14:06:00.000Z,4.046,0.274,240.76,17.2,1.0,29.0,18.0,14,7,2,1
2007-02-03T14:07:00.000Z,4.58,0.284,240.32,19.0,2.0,37.0,18.0,14,7,2,1
2007-02-03T14:08:00.000Z,4.068,0.278,241.66,17.2,1.0,28.0,18.0,14,7,2,1
2007-02-03T14:09:00.000Z,4.554,0.216,241.21,18.8,1.0,37.0,18.0,14,7,2,1
2007-02-03T14:10:00.000Z,4.53,0.152,242.12,18.6,1.0,38.0,18.0,14,7,2,1
2007-02-03T14:11:00.000Z,4.528,0.16,241.79,18.6,2.0,37.0,18.0,14,7,2,1
2007-02-03T14:12:00.000Z,4.512,0.15,241.57,18.6,1.0,37.0,17.0,14,7,2,1
2007-02-03T14:13:00.000Z,5.544,0.198,240.45,23.2,1.0,37.0,18.0,14,7,2,1
2007-02-03T14:14:00.000Z,4.998,0.152,240.61,21.0,1.0,37.0,18.0,14,7,2,1
2007-02-03T14:15:00.000Z,4.436,0.164,241.89,18.2,2.0,38.0,18.0,14,7,2,1
2007-02-03T14:16:00.000Z,4.432,0.154,242.14,18.2,1.0,37.0,18.0,14,7,2,1
2007-02-03T14:17:00.000Z,4.372,0.07,241.7,18.0,1.0,38.0,18.0,14,7,2,1
2007-02-03T14:18:00.000Z,4.34,0.05,241.28,18.0,1.0,37.0,18.0,14,7,2,1
2007-02-03T14:19:00.000Z,4.132,0.098,241.86,17.2,1.0,33.0,17.0,14,7,2,1
2007-02-03T14:20:00.000Z,3.33,0.066,242.55,13.8,1.0,18.0,19.0,14,7,2,1
2007-02-03T14:21:00.000Z,4.692,0.064,241.69,19.6,5.0,37.0,17.0,14,7,2,1
2007-02-03T14:22:00.000Z,6.478,0.0,240.05,27.0,39.0,37.0,18.0,14,7,2,1
2007-02-03T14:23:00.000Z,5.306,0.048,240.99,22.0,39.0,20.0,18.0,14,7,2,1
2007-02-03T14:24:00.000Z,6.008,0.0,238.93,25.2,38.0,30.0,17.0,14,7,2,1
2007-02-03T14:25:00.000Z,6.196,0.0,238.92,26.0,38.0,36.0,18.0,14,7,2,1
2007-02-03T14:26:00.000Z,5.172,0.062,240.23,21.4,39.0,17.0,18.0,14,7,2,1
2007-02-03T14:27:00.000Z,6.36,0.168,239.3,26.6,38.0,34.0,17.0,14,7,2,1
2007-02-03T14:28:00.000Z,5.858,0.158,240.01,24.4,39.0,28.0,18.0,14,7,2,1
2007-02-03T14:29:00.000Z,5.666,0.182,240.71,23.6,39.0,23.0,18.0,14,7,2,1
2007-02-03T14:30:00.000Z,6.316,0.16,240.37,26.2,38.0,34.0,17.0,14,7,2,1
2007-02-03T14:31:00.000Z,5.822,0.184,240.83,24.2,39.0,17.0,18.0,14,7,2,1
2007-02-03T14:32:00.000Z,6.984,0.174,238.73,29.2,38.0,36.0,17.0,14,7,2,1
2007-02-03T14:33:00.000Z,5.576,0.382,239.82,23.2,39.0,19.0,18.0,14,7,2,1
2007-02-03T14:34:00.000Z,6.396,0.332,238.56,26.8,37.0,31.0,18.0,14,7,2,1
2007-02-03T14:35:00.000Z,4.54,0.37,239.65,19.8,21.0,22.0,17.0,14,7,2,1
2007-02-03T14:36:00.000Z,3.916,0.354,240.11,16.6,1.0,28.0,18.0,14,7,2,1
2007-02-03T14:37:00.000Z,3.574,0.372,240.2,15.0,2.0,20.0,17.0,14,7,2,1
2007-02-03T14:38:00.000Z,3.586,0.344,239.98,15.4,1.0,23.0,18.0,14,7,2,1
2007-02-03T14:39:00.000Z,3.986,0.362,239.92,17.0,1.0,28.0,18.0,14,7,2,1
2007-02-03T14:40:00.000Z,2.838,0.368,241.82,11.8,1.0,17.0,18.0,14,7,2,1
2007-02-03T14:41:00.000Z,3.484,0.378,241.19,14.8,2.0,27.0,17.0,14,7,2,1
2007-02-03T14:42:00.000Z,2.74,0.248,242.69,11.2,1.0,17.0,19.0,14,7,2,1
2007-02-03T14:43:00.000Z,3.342,0.246,241.98,14.2,1.0,27.0,17.0,14,7,2,1
2007-02-03T14:44:00.000Z,2.724,0.242,242.31,11.2,1.0,17.0,18.0,14,7,2,1
2007-02-03T14:45:00.000Z,3.382,0.244,242.17,14.4,1.0,27.0,18.0,14,7,2,1
2007-02-03T14:46:00.000Z,2.682,0.274,243.21,11.0,2.0,17.0,19.0,14,7,2,1
2007-02-03T14:47:00.000Z,2.0,0.374,243.51,8.2,1.0,3.0,18.0,14,7,2,1
2007-02-03T14:48:00.000Z,2.022,0.364,243.49,8.4,1.0,4.0,18.0,14,7,2,1
2007-02-03T14:49:00.000Z,2.006,0.378,243.88,8.4,1.0,3.0,18.0,14,7,2,1
2007-02-03T14:50:00.000Z,2.03,0.368,243.97,8.4,2.0,4.0,18.0,14,7,2,1
2007-02-03T14:51:00.000Z,2.012,0.382,244.52,8.4,1.0,3.0,19.0,14,7,2,1
2007-02-03T14:52:00.000Z,2.04,0.38,245.11,8.4,1.0,4.0,18.0,14,7,2,1
2007-02-03T14:53:00.000Z,2.076,0.454,245.51,8.6,1.0,4.0,18.0,14,7,2,1
2007-02-03T14:54:00.000Z,2.098,0.5,244.87,8.8,2.0,5.0,19.0,14,7,2,1
2007-02-03T14:55:00.000Z,1.896,0.446,245.11,7.8,1.0,1.0,18.0,14,7,2,1
2007-02-03T14:56:00.000Z,1.908,0.444,244.28,8.0,1.0,2.0,18.0,14,7,2,1
2007-02-03T14:57:00.000Z,1.904,0.45,245.54,7.8,1.0,2.0,19.0,14,7,2,1
2007-02-03T14:58:00.000Z,1.932,0.458,245.97,8.0,2.0,1.0,18.0,14,7,2,1
2007-02-03T14:59:00.000Z,1.974,0.518,245.8,8.2,1.0,2.0,19.0,14,7,2,1
2007-02-03T15:00:00.000Z,1.96,0.482,245.02,8.2,1.0,2.0,18.0,15,7,2,1
2007-02-03T15:01:00.000Z,1.918,0.468,243.88,8.0,1.0,1.0,19.0,15,7,2,1
2007-02-03T15:02:00.000Z,1.952,0.482,244.94,8.2,2.0,2.0,18.0,15,7,2,1
2007-02-03T15:03:00.000Z,1.934,0.482,245.34,8.0,1.0,1.0,18.0,15,7,2,1
2007-02-03T15:04:00.000Z,2.008,0.486,245.3,8.4,1.0,2.0,19.0,15,7,2,1
2007-02-03T15:05:00.000Z,1.952,0.478,245.09,8.2,1.0,1.0,18.0,15,7,2,1
2007-02-03T15:06:00.000Z,1.842,0.472,243.82,7.8,1.0,2.0,18.0,15,7,2,1
2007-02-03T15:07:00.000Z,1.828,0.472,244.28,7.6,2.0,1.0,19.0,15,7,2,1
2007-02-03T15:08:00.000Z,1.892,0.48,244.79,8.0,1.0,2.0,18.0,15,7,2,1
2007-02-03T15:09:00.000Z,1.948,0.474,244.84,8.2,1.0,1.0,18.0,15,7,2,1
2007-02-03T15:10:00.000Z,1.964,0.478,244.76,8.2,1.0,2.0,19.0,15,7,2,1
2007-02-03T15:11:00.000Z,1.946,0.48,245.32,8.0,2.0,1.0,18.0,15,7,2,1
2007-02-03T15:12:00.000Z,1.848,0.484,245.05,7.8,1.0,2.0,18.0,15,7,2,1
2007-02-03T15:13:00.000Z,1.81,0.466,243.72,7.6,1.0,1.0,19.0,15,7,2,1
2007-02-03T15:14:00.000Z,1.794,0.424,243.26,7.6,1.0,2.0,18.0,15,7,2,1
2007-02-03T15:15:00.000Z,1.708,0.318,242.82,7.0,2.0,1.0,18.0,15,7,2,1
2007-02-03T15:16:00.000Z,1.73,0.328,243.25,7.2,1.0,2.0,18.0,15,7,2,1
2007-02-03T15:17:00.000Z,1.712,0.324,243.33,7.0,1.0,1.0,18.0,15,7,2,1
2007-02-03T15:18:00.000Z,1.718,0.322,242.55,7.2,1.0,1.0,18.0,15,7,2,1
2007-02-03T15:19:00.000Z,1.696,0.316,242.24,7.0,2.0,2.0,18.0,15,7,2,1
2007-02-03T15:20:00.000Z,1.726,0.328,243.21,7.2,1.0,1.0,18.0,15,7,2,1
2007-02-03T15:21:00.000Z,1.72,0.324,243.17,7.2,1.0,1.0,18.0,15,7,2,1
2007-02-03T15:22:00.000Z,1.828,0.324,243.36,7.6,1.0,2.0,18.0,15,7,2,1
2007-02-03T15:23:00.000Z,1.838,0.324,243.17,7.6,1.0,1.0,19.0,15,7,2,1
2007-02-03T15:24:00.000Z,1.82,0.324,243.68,7.6,2.0,2.0,18.0,15,7,2,1
2007-02-03T15:25:00.000Z,1.738,0.332,243.92,7.2,1.0,1.0,18.0,15,7,2,1
2007-02-03T15:26:00.000Z,1.728,0.324,243.52,7.2,1.0,1.0,18.0,15,7,2,1
2007-02-03T15:27:00.000Z,1.736,0.342,242.55,7.2,2.0,2.0,18.0,15,7,2,1
2007-02-03T15:28:00.000Z,1.77,0.358,242.56,7.4,0.0,1.0,18.0,15,7,2,1
2007-02-03T15:29:00.000Z,1.784,0.354,242.1,7.4,1.0,1.0,18.0,15,7,2,1
2007-02-03T15:30:00.000Z,1.82,0.4,242.2,7.6,0.0,2.0,18.0,15,7,2,1
2007-02-03T15:31:00.000Z,1.808,0.324,242.76,7.6,1.0,0.0,18.0,15,7,2,1
2007-02-03T15:32:00.000Z,1.9,0.468,242.48,8.0,0.0,0.0,18.0,15,7,2,1
2007-02-03T15:33:00.000Z,1.936,0.462,242.82,8.2,1.0,1.0,18.0,15,7,2,1
2007-02-03T15:34:00.000Z,1.948,0.456,243.74,8.2,2.0,0.0,18.0,15,7,2,1
2007-02-03T15:35:00.000Z,1.97,0.462,244.12,8.2,1.0,0.0,19.0,15,7,2,1
2007-02-03T15:36:00.000Z,1.822,0.448,243.55,7.6,1.0,0.0,18.0,15,7,2,1
2007-02-03T15:37:00.000Z,1.844,0.456,243.81,7.8,1.0,0.0,18.0,15,7,2,1
2007-02-03T15:38:00.000Z,1.822,0.452,243.88,7.6,2.0,0.0,18.0,15,7,2,1
2007-02-03T15:39:00.000Z,1.846,0.458,244.0,7.8,1.0,0.0,18.0,15,7,2,1
2007-02-03T15:40:00.000Z,1.82,0.452,243.73,7.6,1.0,0.0,19.0,15,7,2,1
2007-02-03T15:41:00.000Z,1.8,0.494,243.99,7.6,1.0,1.0,18.0,15,7,2,1
2007-02-03T15:42:00.000Z,1.766,0.406,243.96,7.4,1.0,0.0,18.0,15,7,2,1
2007-02-03T15:43:00.000Z,1.588,0.182,244.06,6.6,0.0,0.0,18.0,15,7,2,1
2007-02-03T15:44:00.000Z,1.69,0.146,244.02,7.0,2.0,0.0,18.0,15,7,2,1
2007-02-03T15:45:00.000Z,3.892,0.122,242.45,16.0,37.0,0.0,18.0,15,7,2,1
2007-02-03T15:46:00.000Z,3.898,0.114,241.88,16.0,39.0,0.0,18.0,15,7,2,1
2007-02-03T15:47:00.000Z,3.884,0.0,241.65,16.0,39.0,1.0,18.0,15,7,2,1
2007-02-03T15:48:00.000Z,3.876,0.0,242.45,16.0,39.0,0.0,18.0,15,7,2,1
2007-02-03T15:49:00.000Z,3.882,0.0,242.27,16.0,40.0,0.0,18.0,15,7,2,1
2007-02-03T15:50:00.000Z,3.86,0.0,241.96,15.8,39.0,0.0,18.0,15,7,2,1
2007-02-03T15:51:00.000Z,3.856,0.0,241.31,15.8,38.0,0.0,18.0,15,7,2,1
2007-02-03T15:52:00.000Z,3.862,0.0,241.76,15.8,39.0,0.0,18.0,15,7,2,1
2007-02-03T15:53:00.000Z,3.824,0.0,241.51,15.8,39.0,1.0,18.0,15,7,2,1
2007-02-03T15:54:00.000Z,3.842,0.0,240.53,15.8,39.0,2.0,18.0,15,7,2,1
2007-02-03T15:55:00.000Z,3.91,0.0,240.21,16.2,38.0,3.0,17.0,15,7,2,1
2007-02-03T15:56:00.000Z,3.888,0.048,239.5,16.2,38.0,4.0,18.0,15,7,2,1
2007-02-03T15:57:00.000Z,3.86,0.0,238.73,16.0,38.0,3.0,17.0,15,7,2,1
2007-02-03T15:58:00.000Z,3.852,0.0,238.36,16.0,38.0,4.0,18.0,15,7,2,1
2007-02-03T15:59:00.000Z,3.904,0.0,238.53,16.2,37.0,3.0,17.0,15,7,2,1
2007-02-03T16:00:00.000Z,2.022,0.056,240.98,8.8,6.0,4.0,18.0,16,7,2,1
2007-02-03T16:01:00.000Z,1.806,0.0,241.32,7.4,0.0,3.0,18.0,16,7,2,1
2007-02-03T16:02:00.000Z,1.79,0.18,241.19,7.4,0.0,3.0,18.0,16,7,2,1
2007-02-03T16:03:00.000Z,1.786,0.176,241.29,7.4,0.0,0.0,17.0,16,7,2,1
2007-02-03T16:04:00.000Z,3.274,0.218,239.84,14.4,1.0,23.0,18.0,16,7,2,1
2007-02-03T16:05:00.000Z,4.144,0.266,239.6,17.2,0.0,38.0,18.0,16,7,2,1
2007-02-03T16:06:00.000Z,4.152,0.262,239.4,17.4,0.0,39.0,17.0,16,7,2,1
2007-02-03T16:07:00.000Z,4.118,0.252,238.8,17.2,0.0,39.0,18.0,16,7,2,1
2007-02-03T16:08:00.000Z,4.136,0.258,238.9,17.2,0.0,38.0,17.0,16,7,2,1
2007-02-03T16:09:00.000Z,4.112,0.254,238.77,17.2,0.0,39.0,18.0,16,7,2,1
2007-02-03T16:10:00.000Z,4.204,0.258,238.77,17.6,0.0,39.0,17.0,16,7,2,1
2007-02-03T16:11:00.000Z,4.28,0.246,237.82,18.0,0.0,38.0,17.0,16,7,2,1
2007-02-03T16:12:00.000Z,4.254,0.246,236.93,18.0,0.0,38.0,18.0,16,7,2,1
2007-02-03T16:13:00.000Z,4.244,0.244,237.26,17.8,0.0,38.0,17.0,16,7,2,1
2007-02-03T16:14:00.000Z,4.306,0.288,237.32,18.2,0.0,38.0,17.0,16,7,2,1
2007-02-03T16:15:00.000Z,4.318,0.342,236.76,18.2,0.0,38.0,17.0,16,7,2,1
2007-02-03T16:16:00.000Z,4.336,0.35,237.56,18.2,0.0,38.0,18.0,16,7,2,1
2007-02-03T16:17:00.000Z,3.37,0.364,238.65,14.8,0.0,24.0,17.0,16,7,2,1
2007-02-03T16:18:00.000Z,2.254,0.376,240.19,9.4,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:19:00.000Z,2.214,0.33,240.32,9.2,0.0,2.0,17.0,16,7,2,1
2007-02-03T16:20:00.000Z,2.058,0.248,240.68,8.6,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:21:00.000Z,2.09,0.258,241.63,8.6,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:22:00.000Z,2.06,0.248,240.7,8.6,0.0,2.0,18.0,16,7,2,1
2007-02-03T16:23:00.000Z,2.096,0.262,242.03,8.6,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:24:00.000Z,2.052,0.256,241.43,8.4,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:25:00.000Z,2.052,0.254,240.33,8.6,0.0,2.0,17.0,16,7,2,1
2007-02-03T16:26:00.000Z,1.996,0.2,239.97,8.2,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:27:00.000Z,1.994,0.154,240.78,8.2,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:28:00.000Z,1.97,0.148,240.58,8.2,0.0,1.0,17.0,16,7,2,1
2007-02-03T16:29:00.000Z,1.978,0.148,239.89,8.2,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:30:00.000Z,1.962,0.144,240.05,8.2,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:31:00.000Z,1.99,0.152,240.55,8.2,0.0,2.0,17.0,16,7,2,1
2007-02-03T16:32:00.000Z,1.978,0.15,241.22,8.2,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:33:00.000Z,1.996,0.156,241.18,8.2,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:34:00.000Z,1.986,0.178,240.48,8.2,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:35:00.000Z,2.0,0.17,240.14,8.2,0.0,1.0,17.0,16,7,2,1
2007-02-03T16:36:00.000Z,1.952,0.142,239.54,8.2,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:37:00.000Z,2.076,0.262,239.35,8.6,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:38:00.000Z,2.06,0.276,239.58,8.6,0.0,1.0,17.0,16,7,2,1
2007-02-03T16:39:00.000Z,2.158,0.284,240.38,9.0,0.0,2.0,18.0,16,7,2,1
2007-02-03T16:40:00.000Z,2.18,0.282,240.77,9.0,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:41:00.000Z,2.2,0.288,240.81,9.2,0.0,1.0,17.0,16,7,2,1
2007-02-03T16:42:00.000Z,2.166,0.276,240.09,9.0,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:43:00.000Z,2.162,0.272,238.58,9.0,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:44:00.000Z,2.136,0.276,238.25,9.0,0.0,1.0,17.0,16,7,2,1
2007-02-03T16:45:00.000Z,2.156,0.302,239.81,9.0,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:46:00.000Z,2.102,0.32,239.78,8.8,0.0,1.0,17.0,16,7,2,1
2007-02-03T16:47:00.000Z,2.112,0.346,241.63,8.8,0.0,2.0,18.0,16,7,2,1
2007-02-03T16:48:00.000Z,2.108,0.348,242.11,8.8,0.0,1.0,18.0,16,7,2,1
2007-02-03T16:49:00.000Z,2.278,0.344,242.29,9.4,0.0,2.0,18.0,16,7,2,1
2007-02-03T16:50:00.000Z,2.358,0.358,241.19,9.8,0.0,4.0,18.0,16,7,2,1
2007-02-03T16:51:00.000Z,2.304,0.346,240.96,9.6,0.0,4.0,18.0,16,7,2,1
2007-02-03T16:52:00.000Z,2.086,0.236,240.79,8.6,0.0,1.0,17.0,16,7,2,1
